age,job,marital,education,default_credit,housing,loan,contact_target,month,day_of_week,dt_year,duration,campaign,pdays,previous,poutcome,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,target_decision
30,technician,single,university-degree,no,no,no,cellular,jul,tue,2023,402,1,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
38,blue-collar,married,high-school,no,no,no,cellular,jul,tue,2023,165,1,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
56,technician,divorced,professional-course,no,no,no,cellular,jul,tue,2023,143,1,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
30,services,married,basic-9y,no,no,no,telephone,jul,tue,2023,186,2,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
25,services,married,high-school,no,no,no,cellular,jul,tue,2023,1767,2,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,yes
34,admin,married,university-degree,no,no,no,cellular,jul,tue,2023,145,2,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
30,technician,single,professional-course,no,no,no,cellular,jul,tue,2023,125,1,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
30,technician,single,professional-course,no,no,no,cellular,jul,tue,2023,156,1,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
46,services,married,basic-9y,no,no,no,cellular,jul,tue,2023,630,2,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
30,technician,single,high-school,no,no,no,cellular,jul,tue,2023,116,1,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
48,technician,divorced,professional-course,no,yes,no,cellular,jul,tue,2023,188,1,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
47,blue-collar,divorced,basic-9y,no,yes,no,cellular,jul,tue,2023,199,1,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
35,blue-collar,married,basic-4y,no,no,no,cellular,jul,tue,2023,545,3,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
29,admin,married,high-school,no,yes,no,cellular,jul,tue,2023,681,1,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,yes
42,admin,married,university-degree,no,yes,yes,cellular,jul,tue,2023,156,1,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
27,admin,single,professional-course,no,yes,no,cellular,jul,tue,2023,483,2,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
37,services,married,basic-6y,no,yes,no,cellular,jul,tue,2023,165,1,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
37,admin,married,university-degree,no,no,no,cellular,jul,tue,2023,197,2,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
28,blue-collar,married,basic-9y,no,no,no,cellular,jul,tue,2023,245,1,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
34,technician,single,university-degree,no,yes,yes,cellular,jul,tue,2023,113,1,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
34,technician,single,university-degree,no,no,no,cellular,jul,tue,2023,173,1,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
28,services,married,high-school,no,no,no,cellular,jul,tue,2023,214,1,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
34,technician,single,university-degree,no,no,yes,cellular,jul,tue,2023,1082,1,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,yes
30,technician,single,professional-course,no,yes,no,cellular,jul,tue,2023,206,1,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
42,blue-collar,married,basic-9y,no,no,no,cellular,jul,tue,2023,730,1,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,yes
33,services,single,high-school,no,yes,no,cellular,jul,tue,2023,143,2,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
30,technician,single,professional-course,no,no,no,cellular,jul,tue,2023,259,1,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
30,technician,single,professional-course,no,yes,no,cellular,jul,tue,2023,154,1,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
30,technician,single,professional-course,no,no,no,cellular,jul,tue,2023,163,1,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
31,management,single,basic-9y,no,yes,no,cellular,jul,tue,2023,123,4,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
36,admin,married,university-degree,no,yes,no,cellular,jul,tue,2023,716,5,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,yes
39,services,married,high-school,no,no,no,cellular,jul,tue,2023,297,1,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
40,technician,divorced,professional-course,no,yes,no,cellular,jul,tue,2023,86,2,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
40,technician,divorced,professional-course,no,no,no,cellular,jul,tue,2023,122,2,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
34,technician,single,university-degree,no,no,no,cellular,jul,tue,2023,116,2,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
37,blue-collar,single,basic-6y,no,no,no,cellular,jul,tue,2023,338,3,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
32,blue-collar,married,university-degree,no,no,no,cellular,jul,tue,2023,212,1,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
25,admin,single,high-school,no,no,yes,cellular,jul,tue,2023,586,2,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
28,services,married,high-school,no,no,no,cellular,jul,tue,2023,413,1,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
29,technician,single,university-degree,no,no,yes,cellular,jul,tue,2023,293,1,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
34,blue-collar,married,basic-4y,no,yes,yes,cellular,jul,tue,2023,528,2,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
23,admin,single,high-school,no,no,no,cellular,jul,tue,2023,220,1,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
27,admin,single,professional-course,no,no,no,cellular,jul,tue,2023,803,2,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,yes
49,management,married,university-degree,no,yes,no,cellular,jul,tue,2023,604,1,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
34,technician,single,university-degree,no,no,no,cellular,jul,tue,2023,159,2,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
40,admin,single,university-degree,no,yes,no,cellular,jul,tue,2023,220,4,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
20,blue-collar,married,basic-4y,no,no,yes,cellular,jul,tue,2023,285,1,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
37,blue-collar,single,professional-course,no,no,no,cellular,jul,tue,2023,96,1,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
34,blue-collar,married,basic-9y,no,no,yes,cellular,jul,tue,2023,215,2,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
33,services,married,basic-9y,no,yes,no,cellular,jul,tue,2023,163,1,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
27,admin,single,high-school,no,yes,no,cellular,jul,tue,2023,121,1,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
27,admin,single,high-school,no,no,no,cellular,jul,tue,2023,185,1,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
27,admin,single,high-school,no,no,no,cellular,jul,tue,2023,297,1,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
47,blue-collar,divorced,basic-9y,no,yes,no,cellular,jul,tue,2023,266,1,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
27,admin,single,high-school,no,no,no,cellular,jul,tue,2023,491,1,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
29,admin,single,high-school,no,yes,no,cellular,jul,tue,2023,303,1,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
34,services,single,high-school,no,yes,no,telephone,jul,tue,2023,112,1,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
29,entrepreneur,married,university-degree,no,yes,no,cellular,jul,tue,2023,306,2,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
32,admin,single,university-degree,no,no,no,cellular,jul,tue,2023,1027,1,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
27,entrepreneur,married,high-school,no,no,no,cellular,jul,tue,2023,831,1,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,yes
27,admin,single,professional-course,no,no,no,cellular,jul,tue,2023,338,2,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
25,blue-collar,single,basic-9y,no,yes,yes,cellular,jul,tue,2023,138,1,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
37,services,divorced,basic-6y,no,yes,yes,cellular,jul,tue,2023,210,2,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
23,entrepreneur,married,professional-course,no,no,no,cellular,jul,tue,2023,58,1,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
31,admin,married,high-school,no,yes,no,cellular,jul,tue,2023,305,2,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
23,entrepreneur,married,professional-course,no,yes,no,cellular,jul,tue,2023,283,1,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
48,technician,divorced,professional-course,no,yes,no,cellular,jul,tue,2023,360,4,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
27,admin,single,high-school,no,no,no,cellular,jul,tue,2023,216,1,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
33,blue-collar,married,basic-9y,no,yes,no,cellular,jul,tue,2023,327,5,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
27,admin,single,high-school,no,no,no,cellular,jul,tue,2023,317,1,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
27,management,single,university-degree,no,yes,yes,cellular,jul,tue,2023,76,2,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
29,admin,single,high-school,no,yes,no,cellular,jul,tue,2023,202,2,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
43,blue-collar,divorced,basic-9y,no,no,no,cellular,jul,tue,2023,108,1,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
47,admin,married,university-degree,no,yes,no,cellular,jul,tue,2023,194,3,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
29,admin,married,high-school,no,no,yes,cellular,jul,tue,2023,165,3,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
43,technician,single,professional-course,no,yes,no,cellular,jul,tue,2023,64,3,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
33,blue-collar,single,basic-9y,no,no,yes,cellular,jul,tue,2023,141,2,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
43,blue-collar,divorced,basic-9y,no,yes,no,cellular,jul,tue,2023,82,1,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
26,technician,married,professional-course,no,yes,no,cellular,jul,tue,2023,136,1,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
52,retired,married,basic-6y,no,no,no,cellular,jul,tue,2023,203,1,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
43,admin,single,high-school,no,yes,yes,cellular,jul,tue,2023,54,2,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
27,admin,single,high-school,no,no,no,cellular,jul,tue,2023,158,1,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
27,admin,single,high-school,no,no,no,cellular,jul,tue,2023,192,1,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
27,admin,single,high-school,no,yes,yes,cellular,jul,tue,2023,144,1,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
28,blue-collar,divorced,high-school,no,yes,no,cellular,jul,tue,2023,251,1,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
50,admin,married,professional-course,no,yes,yes,cellular,jul,tue,2023,635,1,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,yes
35,blue-collar,married,professional-course,no,no,no,cellular,jul,tue,2023,584,2,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
35,technician,married,professional-course,no,yes,no,cellular,jul,tue,2023,157,8,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
29,services,married,high-school,no,yes,no,cellular,jul,tue,2023,78,4,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
42,blue-collar,married,basic-9y,no,no,no,cellular,jul,tue,2023,119,3,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
28,blue-collar,divorced,high-school,no,yes,yes,cellular,jul,tue,2023,214,1,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
30,blue-collar,married,basic-6y,no,yes,no,cellular,jul,tue,2023,355,1,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
38,admin,married,university-degree,no,yes,yes,cellular,jul,tue,2023,452,3,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
34,admin,single,university-degree,no,yes,no,cellular,jul,tue,2023,819,3,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,yes
30,blue-collar,married,basic-9y,no,no,no,cellular,jul,tue,2023,623,2,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,yes
29,technician,married,professional-course,no,no,no,cellular,jul,tue,2023,294,2,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
33,blue-collar,single,basic-9y,no,yes,yes,telephone,jul,tue,2023,63,3,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
28,technician,married,professional-course,no,yes,no,cellular,jul,tue,2023,280,2,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
27,admin,single,professional-course,no,no,yes,cellular,jul,tue,2023,518,2,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
49,management,married,university-degree,no,yes,no,telephone,jul,tue,2023,336,4,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
32,services,married,high-school,no,no,yes,cellular,jul,tue,2023,302,3,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
33,blue-collar,single,basic-9y,no,no,no,telephone,jul,tue,2023,346,2,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
35,entrepreneur,married,basic-9y,no,no,no,cellular,jul,tue,2023,291,2,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
25,blue-collar,single,basic-4y,no,yes,yes,cellular,jul,tue,2023,426,3,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
31,blue-collar,married,basic-6y,no,no,no,telephone,jul,tue,2023,107,3,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
28,services,married,high-school,no,no,no,cellular,jul,tue,2023,289,1,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
28,services,married,high-school,no,no,no,cellular,jul,tue,2023,262,1,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
32,technician,single,professional-course,no,no,no,cellular,jul,tue,2023,52,5,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
26,management,single,university-degree,no,no,no,cellular,jul,tue,2023,517,2,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
28,services,married,high-school,no,yes,no,telephone,jul,tue,2023,71,1,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
28,services,married,high-school,no,no,no,cellular,jul,tue,2023,554,1,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
28,services,married,high-school,no,no,no,cellular,jul,tue,2023,96,1,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
28,services,married,high-school,no,yes,no,cellular,jul,tue,2023,59,1,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
44,admin,married,university-degree,no,yes,no,cellular,jul,tue,2023,228,2,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
31,self-employed,married,university-degree,no,yes,no,cellular,jul,tue,2023,242,2,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
33,blue-collar,single,basic-9y,no,yes,no,cellular,jul,tue,2023,154,3,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
43,blue-collar,divorced,high-school,no,yes,no,cellular,jul,tue,2023,658,2,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,yes
34,technician,single,university-degree,no,no,no,cellular,jul,tue,2023,117,3,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
28,services,married,high-school,no,yes,no,cellular,jul,tue,2023,124,1,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
32,blue-collar,single,basic-4y,no,yes,no,cellular,jul,tue,2023,145,12,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
27,admin,single,professional-course,no,yes,no,cellular,jul,tue,2023,1061,4,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,yes
38,blue-collar,single,basic-9y,no,yes,no,cellular,jul,tue,2023,237,3,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
28,services,married,high-school,no,no,yes,cellular,jul,tue,2023,378,1,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
28,services,married,high-school,no,no,no,cellular,jul,tue,2023,171,1,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
28,services,married,high-school,no,yes,no,cellular,jul,tue,2023,286,1,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
36,admin,married,university-degree,no,yes,no,cellular,jul,tue,2023,218,3,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
31,admin,single,high-school,no,no,no,cellular,jul,tue,2023,21,35,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
33,blue-collar,single,basic-9y,no,no,no,telephone,jul,tue,2023,116,2,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
30,services,married,high-school,no,yes,no,cellular,jul,tue,2023,1344,3,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,yes
27,admin,single,professional-course,no,yes,yes,cellular,jul,tue,2023,520,3,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
28,services,single,high-school,no,no,no,cellular,jul,tue,2023,82,4,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
26,admin,single,basic-9y,no,yes,yes,cellular,jul,tue,2023,687,2,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,yes
30,admin,married,university-degree,no,yes,yes,telephone,jul,tue,2023,212,2,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
48,technician,divorced,professional-course,no,yes,no,telephone,jul,tue,2023,243,5,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
32,blue-collar,single,basic-4y,no,yes,no,telephone,jul,tue,2023,49,7,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
29,admin,married,high-school,no,no,yes,telephone,jul,tue,2023,65,3,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
28,services,married,high-school,no,yes,no,cellular,jul,tue,2023,376,1,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
28,admin,single,university-degree,no,yes,no,cellular,jul,tue,2023,476,2,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
49,services,divorced,high-school,no,yes,no,cellular,jul,tue,2023,155,2,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
33,services,married,high-school,no,yes,no,cellular,jul,tue,2023,90,2,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
30,technician,single,high-school,no,no,no,telephone,jul,tue,2023,17,4,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
31,admin,single,high-school,no,no,no,cellular,jul,tue,2023,140,3,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
43,admin,married,university-degree,no,no,no,cellular,jul,tue,2023,187,2,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
30,technician,single,professional-course,no,no,no,cellular,jul,tue,2023,136,2,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
34,technician,married,professional-course,no,yes,no,telephone,jul,tue,2023,389,7,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
48,management,married,high-school,no,yes,no,cellular,jul,tue,2023,22,3,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
34,entrepreneur,single,basic-9y,no,yes,no,cellular,jul,tue,2023,38,2,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
35,admin,married,university-degree,no,no,no,cellular,jul,tue,2023,480,2,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
43,blue-collar,divorced,basic-9y,no,yes,no,cellular,jul,tue,2023,141,2,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
27,admin,single,high-school,no,yes,no,cellular,jul,tue,2023,212,2,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
28,technician,married,professional-course,no,yes,no,cellular,jul,tue,2023,249,2,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
40,services,divorced,high-school,no,yes,no,cellular,jul,tue,2023,256,2,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
23,admin,single,high-school,no,yes,no,cellular,jul,tue,2023,141,3,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
28,services,married,high-school,no,yes,yes,telephone,jul,tue,2023,153,1,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
34,technician,single,university-degree,no,no,no,cellular,jul,tue,2023,120,3,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
28,services,married,high-school,no,yes,no,cellular,jul,tue,2023,333,1,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
27,self-employed,single,professional-course,no,yes,no,cellular,jul,tue,2023,279,3,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
30,blue-collar,married,basic-6y,no,yes,yes,cellular,jul,tue,2023,241,3,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
28,services,married,high-school,no,no,no,telephone,jul,tue,2023,103,1,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
28,technician,single,professional-course,no,yes,no,cellular,jul,tue,2023,861,3,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
33,admin,single,high-school,no,no,yes,telephone,jul,tue,2023,127,3,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
48,technician,married,professional-course,no,yes,no,cellular,jul,tue,2023,136,3,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
26,technician,single,professional-course,no,no,no,cellular,jul,tue,2023,529,5,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
25,blue-collar,single,basic-4y,no,no,no,telephone,jul,tue,2023,104,3,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
35,services,single,high-school,no,no,no,cellular,jul,tue,2023,191,1,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
54,admin,married,high-school,no,yes,no,cellular,jul,tue,2023,369,3,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
35,services,single,high-school,no,no,no,cellular,jul,tue,2023,161,1,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
35,services,single,high-school,no,no,no,cellular,jul,tue,2023,89,1,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
42,technician,divorced,basic-9y,no,yes,no,cellular,jul,tue,2023,195,6,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
56,unemployed,divorced,professional-course,no,yes,no,cellular,jul,tue,2023,214,4,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
55,technician,divorced,professional-course,no,no,no,cellular,jul,tue,2023,71,1,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
33,admin,married,university-degree,no,yes,no,cellular,jul,tue,2023,183,5,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
31,admin,single,professional-course,no,no,no,cellular,jul,tue,2023,173,1,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
25,services,married,high-school,no,no,no,cellular,jul,tue,2023,329,4,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
29,technician,single,university-degree,no,no,no,cellular,jul,tue,2023,225,2,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
32,admin,married,basic-9y,no,no,no,telephone,jul,tue,2023,320,3,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
29,admin,single,basic-9y,no,no,no,telephone,jul,tue,2023,280,5,,0,nonexistent,1.4,93.918,-42.7,4.962,5228,no
